,final_cleaned_text,sentiment_polarity,sentiment
6230,hafizhaanisa sebagai ahli gizi yang pernah kerja di rs bahkan aku gt jam kerjahari gaji sebulannya cuma umr jakarta ag mbg denger sih umr jakarta dapet mess dan makan juga terus ketika ada libur sekolah tetep digaji kata temenku yg ag mbg,0.0,netral
6231,sanghyeonlucu mbg nya mana,0.5,positif
6232,mbg hadir dari presiden sebagai solusi nyata buat tantangan bangsa,0.2,positif
6233,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6234,balyanaul info mbg om,0.0,netral
6235,sanghyeonlucu kok gk makan mbg,0.25,positif
6236,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6237,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6238,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6239,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6240,program makan bergizi gratis sangat bermanfaat mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.42466666666666664,positif
6241,program makan bergizi gratis untuk indonesia sehat mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6242,dukung program makan bergizi gratis mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.43333333333333335,positif
6243,salut dapur mbg polri di lampung buka lapangan kerja baru,0.06818181818181818,positif
6244,kapolri targetkan bangun sppg seindonesia akhir tahun ini lampung kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dalam rangka mendukung penuh program makan bergizi gratis mbg presiden,0.22500000000000003,positif
6245,mbg hari ini soto,0.0,netral
6246,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6247,kunjungi kampung kb menteri wihaji tinjau mbg b hingga tutup mukernas ipekb indonesia bandung menteri kependudukan dan pembangunan keluargakepala bkkbn dr wihaji sag mpd meninjau pelaksanaan program makan bergizi gratis mbg untuk kelompok b ibu hamilbumil ibu,0.0,netral
6248,program makan bergizi gratis jamin asupan sehat amp seimbang untuk anak indonesia setiap hari bukan sekadar makan tapi bekal mencetak generasi kuat cerdas amp siap hadapi masa depan anak sehat hari ini adalah pemimpin hebat esok mbg anaksehatbangsakuat giziuntuksemua,0.0,netral
6249,sosialisasi rekrutmen pegawai sppg di kecamatan pelawan dalam rangka penyediaan makan bergizi gratis untuk masyarakat polressarolangun kapolressarolangun sppg mbg polripresisi poldajambi kapoldajambi polriuntukmasyarakat powerisforservice poldajambi divhumaspolri,0.4,positif
6250,kapolri targetkan bangun sppg seindonesia akhir tahun ini kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dalam rangka mendukung penuh program makan bergizi gratis mbg presiden subianto,0.22500000000000003,positif
6251,rabu juli bertempat di ruang sidang online kepala kejaksaan negeri sabang milono raharjo sh mh beserta kasi intelijen mengikuti zoom meeting rapat koordinasi dukungan kejaksaan dalam pelaksanaan program mbg di seluruh indonesia,0.0,netral
6252,mantap semoga dapur mbg ini bermanfaat buat banyak orang,0.5333333333333333,positif
6253,kapolri targetkan bangun sppg seindonesia akhir tahun ini kapolri jenderal listyo sigit menargetkan bakal membangun satuan pelayanan pemenuhan gizi sppg polri seindonesia dalam rangka mendukung penuh program makan bergizi gratis mbg presiden subianto,0.22500000000000003,positif
6254,xymphoony steerbai duskensundrift sekarang mbg dapet freebies rokok,0.0,netral
6255,sosialisasi rekrutmen pegawai sppg di kecamatan pelawan dalam rangka penyediaan makan bergizi gratis untuk masyarakat polressarolangun kapolressarolangun sppg mbg polripresisi poldajambi kapoldajambi polriuntukmasyarakat powerisforservice poldajambi divhumaspolri,0.4,positif
6256,program mbg bentuk kepedulian nyata pemerintah terhadap anakanak indonesia,0.2,positif
6257,program mbg wujudkan generasi unggul,0.7,positif
6258,program makanan bergizi gratis mbg dapat menciptakan ekosistem berkelanjutan demi generasi yang unggul,0.55,positif
6259,program mbg untuk anak bangsa,0.0,netral
6260,makan bergizi gratis untuk anak sehat bangsa kuat mbg makanbergizigratis anaksehatbangsakuat,0.4444444444444445,positif
6261,makan bergizi gratis untuk anak sehat bangsa kuat mbg makanbergizigratis anaksehatbangsakuat,0.4444444444444445,positif
6262,ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat cerdas dan siap menghadapi masa depan karena anak yang sehat hari ini adalah pemimpin hebat di masa depan mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.3904761904761905,positif
6263,bgn program makan bergizi gratis terbukti tingkatkan konsentrasi anak badan gizi nasional bgn mengungkap program makan bergizi gratis mbg terbukti mampu meningkatkan konsentrasi pada anak hal ini diketahui usai dilakukan pengukuran melalui metode memori sesaat short,0.26,positif
6264,program mbg langkah nyata menuju indonesia emas giziuntuksemua,0.2,positif
6265,mbg menuju pilar strategis untuk generasi emas giziuntuksemua,0.3,positif
6266,saking gapunya duit buat jalanin program mbg sampe malak perusahaan rp kg wkwkwkwk,0.25625,positif
6267,saksi dari sepupu sendiri mbg basi,0.04999999999999999,positif
6268,mbg berapa ya kira² keracunan,0.0,netral
6269,ragilsemar kcic udah ikn udah mbg sedang berlangsung kmp mulai berjalan sekolah rakyat mulai berjalan berapa triliun rupiah bancakannya,0.16666666666666666,positif
6270,mulai semester baru ini akhirnya anak dapet mbg,0.0,netral
6271,program mbg menjamin setiap anak mendapatkan asupan yang sehat dan seimbang mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4583333333333333,positif
6272,program mbg cerdaskan generasi bangsa mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6273,sukseskan program pemerintah babinsa batununggul dampingi ketua tim mbg tinjau dapur sehat klungkung babinsa batununggul koramil nusa penida serda zainul mendampingi ketua tim makan bergizi gratis mbg di wilayah batununggul kecamatan nusa penida,0.4000000000000001,positif
6274,appayipicences shirochiyo munyilthecat mbg mbelgedesh,0.0,netral
6275,program makan bergizi gratis menjamin setiap anak mendapatkan asupan yang sehat dan seimbang mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.44666666666666666,positif
6276,mantap polri lampung makin maju terbantu dgn dapur mbg,0.8,positif
6277,mendukbangga tinjau pelaksanaan program mbg untuk kelompok b di kampung kb camperenik,0.8,positif
6278,polanya kalau disini lagi kritik ruu bermasalah konternya adalah ruu perampasan aset kalau dikatain buzzer konternya dia bilang si paling pinter tapi ketipu sama sverre kalau disini kritik mbg konternya pasti busung lapar and the list goes on,0.0,netral
6279,masih konsisten hamdalah mbg makanbergizigratis nasi pisang chicken bitterballen coleslaw sapo tahu,0.01666666666666668,positif
6280,hafizhaanisa alasan knp ndk mau ambil program mbg ini krn jam kerjanya tuh gk jelas dari jam brp sampai jam brp mana kasusnya banyak bgt kan jd takut ya kalau knp pasti kena masalah ahli gizinya,-0.06999999999999999,negatif
6281,anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg,0.0,netral
6282,anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg,0.5,positif
6283,anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg,0.5,positif
6284,anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg,0.0,netral
6285,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6286,para menteri goblok ini seharusnya dikasih makan mbg yg porsi rb saja biar bisa mengurangi pengeluaran negara nasi tempe rb snack chitato rb air putih bawa sendiri dari rumah kerja kagak becus maunya minta yg enak bangke,0.11250000000000002,positif
6287,nyaineneng kalo dilelang bisa utk mbg berapa kotak tuh,0.65,positif
6288,mbg itu sluruh indon nga sii ko kyknya bloman nympe sini,0.0,netral
6289,pak saran stop danatra dan stop mbg semua itu cuma ladang basah bagi mafia korupsi,-0.1,negatif
6290,ragilsemar keren membuat para penerima mbg perut mules keracunan,0.35,positif
6291,xanagremory udah otw om lg dpt proyek bangun dapur mbg nih jd bangun pagi,0.1,positif
6292,asupan bergizi setiap hari bantu anak tumbuh optimal program makan bergizi gratis hadirkan solusi mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6293,anak yang sehat hari ini adalah pemimpin masa depan program makan bergizi gratis dukung masa depan cerah mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.41904761904761906,positif
6294,akses makanan bergizi bukan pilihan tapi keharusan program makan bergizi gratis hadir untuk semua mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.42666666666666675,positif
6295,program makan bergizi gratis hadir bantu anak hadir rutin di sekolah dan semangat belajar lebih tinggi mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6296,timnasindonesia ciri khas pemain yg kurang nutrisi otak saat kecileh anak skrg malah dikasih mbg beracun dahlah madesu emang,-0.3958333333333333,negatif
6297,pikiran pertama pas baca ini tuh kyknya biar bisa eksploitasi kan udah banyak yg ngurus mbg bayarannya pending entah bakal brp lama tp ternyata nemu banyak sudut pandang lain yg outputnya sama bobrok dgn pemikiranku yg ini emg govt gelo,0.08214285714285717,positif
6298,bravo polda lampung komitmen dukung mbg bikin bangga,0.8,positif
6299,tanyakanrl ngedabrus omonomon waktu jadi menhan ford estate nanam singkong jadi jagung blm beli alutsista bekas bnyk kasus wo mbg aja kacau,-0.03749999999999999,negatif
6300,janwekim kurang duit buat mbg ok gas,0.25,positif
6301,prestigecryptt kaitoai multibankio mbg djd infinit next,0.0,netral
6302,program mbg jadi pilar penting dalam mendukung generasi yang sehat produktif dan berdaya saing di masa depan dukungmbg,0.2875,positif
6303,humorjontampan dan di tiongkok sana setiap anak siswai di sekolahan ny kebagian mbg krna dananya tepat sasaran trs makanan ny penuh gizi gk campur belatung dan yg pasti gk beracun klo cb aj yg berani selipin selembar dana mbg ny trs ketauan yh tinggal bikin surat wasiat aja auto modar,0.0,netral
6304,mbg sekolah rakyat cuma keren di level idealisme begitu masuk ke strategi dan taktik jatuhnya jeblok membuktikan kalau jajaran pemerintah kita gak bisa kerja cuma berhenti di ngayal indah,0.375,positif
6305,anggarannya udah habis dipake mbg dan gaji amp tunjangan kementerian yang gendut itu sama posisiposisinya udah diisi oleh tni,0.15000000000000002,positif
6306,kerja di bag katering mbg swasta itu enak susah dituntut waktu harus mutar otak variasi makananya apa yg sekiranya mau dimakan sama anak gaboleh ada ulat di sayuran buah mentah dll yang bikin reputasi turun setricky itu,0.0,netral
6307,aku sempet kerja di mbg swasta csr dari salah satu perusahaan parttime dari jam pagi sampe jam siang jam gajinya k yg mana lebih sangat lumayan dibandingkan parttime lain yg per jamnya cmn,0.13541666666666666,positif
6308,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.45,positif
6309,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.0,netral
6310,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6311,melalui program makan bergizi gratis setiap anak indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya ini bukan sekadar soal makan ini tentang menciptakan generasi yang tumbuh dengan kuat mbg makanbergizigratis anaksehatbangsakuat giziuntuksemua,0.4444444444444445,positif
6312,banany ya bersyukur sih bersyukur tapi kalimat itu kalau dipake pemerintah gimana bersyukur kalian umr sekian bersyukur kalian dikasih mbg pdhl kenyataannya semua itu kurang dan ga sesuai dengan apa yg mereka janjiin itu tugas mereka memberikan hak dan kehidupan layak bagi rakyat,0.0,netral
6313,langkah maju program mbg harus terus didukung penuh,0.0,netral
6314,firmansentosa nah benar skali sgguh berdosa berbuat kemubajiran alangkah baiknya makanan yg terbuang dr program mbg asal yg tdk beracun loh dimanfaatkan sj utk makanan hewan,0.10000000000000002,positif
6315,shirochiyo munyilthecat padahal perihal mbg nih faktanya dimana mana udah nggak positif lagi,0.0,netral
6316,hebat polri target dapur mbg bantu rakyat amp kurangi pengangguran,0.0,netral
6317,saat ini indonesia sedang disibukkan ijasah palsu dan persekusi rumah ibadah bahkan kasus keracunan mbg pun sudah tidak lagi mendapat tempat,-0.13333333333333333,negatif
6318,dapur mbg polri ide cemerlang bantu orang amp tambah lapker,0.9,positif
6319,polda lampung luar biasa terus semangat dukung program mbg,0.3333333333333333,positif
6320,emang harus dihentiin program mbg ini,0.0,netral
6321,humorjontampan china bikin mbg se enak mungkin dan pasti bergizi ayam daging udang selengkap nya sedang mbg indonesia semurah nya,0.1125,positif
6322,dukung penuh program mbg maju terus polri dan polda lampung,0.0,netral
6323,tokopedika bksatellite drpd milih pelanggar ham bikin program naikin gaji pejabat nangis pejabat mobilnya jelek mbg bikin keracunan ga guna mangkasin anggaran tanah kosong tahun aset negara rekening kosong bulan uang milik negara negara apa sih ini di mana letak keadilannya,-0.31428571428571433,negatif
6324,keren bgt dukungan untuk program mbg ini bikin bangga,0.0,netral
6325,ini baru polri dapur mbg di lampung manfaatnya luar biasa,0.23484848484848483,positif
6326,remember these ikn mangkrak ruukuhap ruutni ribuan siswa keracunan mbg and the list still goes on lads,0.0,netral
6327,salam sehat pak semoga program mbg sukses dan maximal sesui target menjangkau semua sasaran,0.725,positif
6328,yg sekolah cukup mbg ya yg makmur konoha hnya pejabat nya kan jancik puanmaharaniri,0.0,netral
6329,pak presiden lo boleh ksh anak mbg tapi lo liat juga negara msh byk utang mikir dunkmnding uang mbg buat bayar utang negara jgn bkin tmbah susahkbijakan lo ini nyengsarain rakyat pajak tmbh naik teruspercuma ngmong lewat dpr mpr mreka ga mikirin rakyat,-0.16666666666666666,negatif
6330,polda lampung keren banget semoga makin solid dukung mbg,0.2833333333333333,positif
6331,polri hebat ribu lebih penerima dapet bantuan dari dapur mbg,0.65,positif
6332,pbnu targetkan bangun dapur mbg lewat lembaga pendidikan nu,0.25,positif
6333,vanillacrusz multibankio zakmbg congratulations buks,0.0,netral
6334,bisa nggak sih orang orang menaruh amarah dan kebencian mereka di tempat yang seharusnya noh data pribadi lu mau disebar sama pemerintah yang lagi berkuasa banyak anakanak keracunan mbg lu main sosmed mau dipajakin fokus ke situ instead of hating an unemployed,-0.2222222222222222,negatif
6335,inilah pendidikan gratis dan berkualitas lebih penting ketimbang mbg biar pikirannya bisa berubah allah sendiri gak akan ngerubah kaum itu kalau kaumnya sendiri gak berubah jadi jika mayoritas pemikirannya masih begini ya siap dapat lebih buruk dari yg sekarang,0.3,positif
